P_act	clock	flow	inj	status	vol	watch
417.1	20220820 061858	-2.81967	False	RUN LOCAL	83.3503	416.9098560810089
410.8	20220820 061858	-2.81967	False	RUN LOCAL	83.3812	417.6170539855957
403.5	20220820 061859	-2.81967	False	RUN LOCAL	83.4184	418.18781304359436
398.5	20220820 061859	-2.81967	False	RUN LOCAL	83.4483	418.58538699150085
393.5	20220820 061900	-3.08613	False	RUN LOCAL	83.4695	419.13800287246704
388.0	20220820 061901	-3.11163	False	RUN LOCAL	83.4981	419.80932784080505
381.3	20220820 061901	-3.13451	False	RUN LOCAL	83.5349	420.40059995651245
374.8	20220820 061902	0.0	False	STOP LOCAL	83.5648	421.11783599853516
373.7	20220820 061902	0.0	False	STOP LOCAL	83.5746	421.6617410182953
373.5	20220820 061903	0.0	False	STOP LOCAL	83.5746	422.76397585868835
373.4	20220820 061905	0.0	False	STOP LOCAL	83.5746	424.0490381717682
373.2	20220820 061906	0.0	False	STOP LOCAL	83.5746	425.44225311279297
373.3	20220820 061907	0.0	False	STOP LOCAL	83.5746	426.23383498191833
373.2	20220820 061908	0.0	False	STOP LOCAL	83.5746	426.7964038848877
373.1	20220820 061908	0.0	False	STOP LOCAL	83.5746	427.4027359485626
373.0	20220820 061909	0.0	False	STOP LOCAL	83.5746	427.97218680381775
372.9	20220820 061909	0.0	False	STOP LOCAL	83.5746	428.48401498794556
372.8	20220820 061910	0.0	False	STOP LOCAL	83.5746	429.48271894454956
372.7	20220820 061911	0.0	False	STOP LOCAL	83.5746	430.15362000465393
372.6	20220820 061911	0.0	False	STOP LOCAL	83.5746	430.70720314979553
372.5	20220820 061913	0.0	False	STOP LOCAL	83.5746	432.4280598163605
372.4	20220820 061914	0.0	False	STOP LOCAL	83.5746	432.9679319858551
372.3	20220820 061915	0.0	False	STOP LOCAL	83.5746	434.1111149787903
372.2	20220820 061915	0.0	False	STOP LOCAL	83.5746	434.66156005859375
372.1	20220820 061916	0.0	False	STOP LOCAL	83.5746	435.14879989624023
372.0	20220820 061916	0.0	False	STOP LOCAL	83.5746	435.747270822525
371.9	20220820 061917	0.0	False	STOP LOCAL	83.5746	436.77586698532104
371.8	20220820 061918	0.0	False	STOP LOCAL	83.5746	437.2488069534302
371.7	20220820 061920	0.0	False	STOP LOCAL	83.5746	439.0719301700592
371.6	20220820 061920	0.0	False	STOP LOCAL	83.5746	439.6568088531494
371.5	20220820 061921	0.0	False	STOP LOCAL	83.5746	440.75380086898804
371.4	20220820 061923	0.0	False	STOP LOCAL	83.5746	442.0443420410156
371.3	20220820 061923	0.0	False	STOP LOCAL	83.5746	442.70802307128906
371.2	20220820 061924	0.0	False	STOP LOCAL	83.5746	443.26518511772156
371.3	20220820 061924	0.0	False	STOP LOCAL	83.5746	443.7167418003082
371.1	20220820 061925	0.0	False	STOP LOCAL	83.5746	444.35453486442566
371.0	20220820 061926	0.0	False	STOP LOCAL	83.5746	445.5468318462372
370.9	20220820 061928	0.0	False	STOP LOCAL	83.5746	446.7954270839691
370.8	20220820 061929	0.0	False	STOP LOCAL	83.5746	447.91866183280945
370.7	20220820 061929	0.0	False	RUN LOCAL	83.5746	448.354887008667
376.4	20220820 061930	3.93789	False	RUN LOCAL	83.5528	448.8230321407318
392.4	20220820 061930	9.54905	False	RUN LOCAL	83.4766	449.4122779369354
409.6	20220820 061931	9.56643	False	RUN LOCAL	83.3819	450.02035999298096
429.5	20220820 061931	9.56411	False	RUN LOCAL	83.2847	450.7119119167328
450.0	20220820 061932	9.56527	False	RUN LOCAL	83.1788	451.23259592056274
469.7	20220820 061933	9.56238	False	RUN LOCAL	83.0938	451.8469817638397
485.4	20220820 061933	9.53805	False	RUN LOCAL	82.9946	452.3690700531006
495.3	20220820 061934	5.39049	False	RUN LOCAL	82.9417	452.9719648361206
498.5	20220820 061934	1.96228	False	RUN LOCAL	82.9218	453.50814485549927
499.3	20220820 061935	0.79059	False	RUN LOCAL	82.9158	453.9462101459503
500.0	20220820 061935	0.35388	False	RUN LOCAL	82.9134	454.594446182251
500.0	20220820 061936	0.17607	False	RUN LOCAL	82.9117	455.18798899650574
500.0	20220820 061936	0.11294	False	RUN LOCAL	82.9107	455.74213099479675
500.0	20220820 061937	0.09788	False	RUN LOCAL	82.9097	456.27318501472473
500.0	20220820 061938	0.06544	False	RUN LOCAL	82.909	456.90409898757935
500.0	20220820 061938	-0.08514	False	RUN LOCAL	82.9095	457.4741470813751
500.0	20220820 061939	-0.18302	False	RUN LOCAL	82.9113	458.23434495925903
500.0	20220820 061939	-0.04054	False	RUN LOCAL	82.9126	458.73755383491516
499.5	20220820 061940	0.27279	False	RUN LOCAL	82.9111	459.2509140968323
499.6	20220820 061941	0.7244	False	RUN LOCAL	False	459.85650515556335
500.0	20220820 061941	0.58513	False	RUN LOCAL	82.9057	460.3398299217224
500.0	20220820 061942	0.43839	False	RUN LOCAL	82.905	460.8973729610443
500.4	20220820 061942	0.43839	False	RUN LOCAL	82.9051	461.43854689598083
500.0	20220820 061943	0.17438	False	RUN LOCAL	82.9071	461.93778681755066
500.0	20220820 061943	0.08616	False	RUN LOCAL	82.9074	462.539822101593
500.0	20220820 061944	0.0404	False	RUN LOCAL	82.9074	463.04025197029114
500.0	20220820 061944	0.03899	False	RUN LOCAL	82.9061	463.661563873291
500.0	20220820 061945	0.0694	False	RUN LOCAL	82.9043	464.1847929954529
500.0	20220820 061946	0.07148	False	RUN LOCAL	82.9033	464.8057961463928
500.0	20220820 061946	0.07251	False	RUN LOCAL	82.9024	465.3551969528198
500.0	20220820 061947	0.07042	False	RUN LOCAL	82.9018	465.8827929496765
500.0	20220820 061947	0.06717	False	RUN LOCAL	82.9014	466.4618558883667
500.0	20220820 061948	0.06476	False	RUN LOCAL	82.901	466.8314619064331
500.0	20220820 061948	0.06289	False	RUN LOCAL	82.9007	467.36612606048584
500.0	20220820 061949	0.06067	False	RUN LOCAL	82.9003	467.91594910621643
500.0	20220820 061949	0.06067	False	RUN LOCAL	82.9	468.5459351539612
500.0	20220820 061950	0.05425	False	RUN LOCAL	82.8995	469.17739176750183
500.0	20220820 061951	0.05263	False	RUN LOCAL	82.8988	469.84604597091675
500.0	20220820 061951	0.04843	False	RUN LOCAL	82.8985	470.3526120185852
500.0	20220820 061952	0.0423	False	RUN LOCAL	82.8984	470.9100458621979
500.0	20220820 061952	0.0423	False	RUN LOCAL	82.8977	471.4985001087189
500.0	20220820 061953	0.05108	False	RUN LOCAL	82.8972	472.13593196868896
500.0	20220820 061954	0.04336	False	RUN LOCAL	82.8969	472.80524587631226
500.0	20220820 061954	0.04375	False	RUN LOCAL	82.8966	473.4478180408478
500.0	20220820 061955	0.04511	False	RUN LOCAL	82.8959	474.0160508155823
500.0	20220820 061955	0.04133	False	RUN LOCAL	82.8958	474.59390115737915
500.0	20220820 061956	0.04771	False	RUN LOCAL	82.8952	475.21583795547485
500.0	20220820 061957	0.04817	False	RUN LOCAL	82.8944	475.80424404144287
500.0	20220820 061957	0.048	False	RUN LOCAL	82.894	476.33654499053955
500.0	20220820 061958	0.04174	False	RUN LOCAL	82.8939	476.9138481616974
500.0	20220820 061958	0.04184	False	RUN LOCAL	82.8935	477.5777778625488
500.0	20220820 061959	0.04545	False	RUN LOCAL	82.8929	478.0893819332123
500.0	20220820 061959	0.0459	False	RUN LOCAL	82.8924	478.70752596855164
500.0	20220820 062000	0.04304	False	RUN LOCAL	82.8922	479.3862478733063
500.0	20220820 062001	0.0428	False	RUN LOCAL	82.8917	479.8938500881195
500.0	20220820 062001	0.04412	False	RUN LOCAL	82.8912	480.4053189754486
500.0	20220820 062002	0.04119	False	RUN LOCAL	82.891	480.8711009025574
500.0	20220820 062002	0.04314	False	RUN LOCAL	82.8906	481.485347032547
500.0	20220820 062003	0.04073	False	RUN LOCAL	82.8903	481.96826696395874
500.0	20220820 062003	0.03445	False	RUN LOCAL	82.8903	482.5220079421997
500.0	20220820 062004	0.03857	False	RUN LOCAL	82.8897	483.11878299713135
500.0	20220820 062005	0.03971	False	RUN LOCAL	82.8893	483.7974750995636
500.0	20220820 062005	0.03571	False	RUN LOCAL	82.889	484.3702919483185
500.0	20220820 062006	0.03331	False	RUN LOCAL	82.8888	485.01690697669983
500.0	20220820 062006	0.03453	False	RUN LOCAL	82.8884	485.623948097229
500.0	20220820 062007	0.03562	False	RUN LOCAL	82.8879	486.1659300327301
500.0	20220820 062007	0.03562	False	RUN LOCAL	82.8876	486.74804401397705
500.0	20220820 062008	0.03616	False	RUN LOCAL	82.8873	487.3696048259735
500.0	20220820 062009	0.03609	False	RUN LOCAL	82.8869	487.92474484443665
500.0	20220820 062009	0.03372	False	RUN LOCAL	82.8867	488.61885499954224
500.0	20220820 062010	0.03439	False	RUN LOCAL	82.8863	489.25400495529175
500.0	20220820 062011	0.02999	False	RUN LOCAL	82.8861	489.90029215812683
500.0	20220820 062011	0.02999	False	RUN LOCAL	82.8856	490.6689238548279
500.0	20220820 062012	0.02945	False	RUN LOCAL	82.8854	491.31547117233276
500.0	20220820 062013	0.0334	False	RUN LOCAL	82.8849	492.10774993896484
500.0	20220820 062014	0.03587	False	RUN LOCAL	82.8843	493.04647397994995
500.0	20220820 062014	0.03375	False	RUN LOCAL	82.8839	493.7173750400543
500.0	20220820 062015	0.03223	False	RUN LOCAL	82.8838	494.3733739852905
500.0	20220820 062016	0.03702	False	RUN LOCAL	False	494.9925220012665
500.0	20220820 062016	0.03786	False	RUN LOCAL	82.8825	495.51311683654785
500.0	20220820 062017	0.03388	False	RUN LOCAL	82.8825	496.10085821151733
500.0	20220820 062017	0.03175	False	RUN LOCAL	82.8825	496.6714828014374
500.0	20220820 062018	0.03701	False	RUN LOCAL	82.8817	497.2703239917755
500.0	20220820 062019	0.03198	False	RUN LOCAL	82.8815	497.950670003891
500.0	20220820 062019	0.02798	False	RUN LOCAL	82.8815	498.5389151573181
500.0	20220820 062020	0.03739	False	RUN LOCAL	82.8807	499.3499879837036
500.0	20220820 062021	0.03471	False	RUN LOCAL	False	499.82833099365234
500.0	20220820 062022	0.02548	False	RUN LOCAL	False	500.8049190044403
500.0	20220820 062023	0.02945	False	RUN LOCAL	82.8796	502.04184079170227
500.0	20220820 062023	0.03475	False	RUN LOCAL	82.879	502.69192385673523
500.0	20220820 062024	0.03475	False	RUN LOCAL	82.8787	503.2963140010834
500.0	20220820 062025	0.03085	False	RUN LOCAL	82.8787	503.89950489997864
500.0	20220820 062025	0.03296	False	RUN LOCAL	82.8781	504.4919159412384
500.0	20220820 062026	0.0352	False	RUN LOCAL	82.8777	505.2359039783478
500.0	20220820 062027	0.03568	False	RUN LOCAL	82.8771	505.89162397384644
500.0	20220820 062027	0.03374	False	RUN LOCAL	82.8769	506.5388250350952
500.0	20220820 062028	0.02862	False	RUN LOCAL	82.8768	507.1208698749542
500.0	20220820 062028	0.03111	False	RUN LOCAL	82.8765	507.6168818473816
500.0	20220820 062029	0.02751	False	RUN LOCAL	82.8765	508.3118169307709
500.0	20220820 062030	0.033	False	RUN LOCAL	82.8758	508.86779284477234
500.0	20220820 062030	0.03544	False	RUN LOCAL	82.8753	509.6167621612549
500.0	20220820 062031	0.03213	False	RUN LOCAL	82.8751	510.2185320854187
500.0	20220820 062032	0.03783	False	RUN LOCAL	82.8745	510.7988657951355
500.0	20220820 062032	0.03716	False	RUN LOCAL	82.8741	511.41447591781616
500.0	20220820 062033	0.03554	False	RUN LOCAL	82.8738	511.9573509693146
500.0	20220820 062033	0.03848	False	RUN LOCAL	82.8734	512.4907441139221
500.0	20220820 062034	0.03361	False	RUN LOCAL	82.8733	513.0910139083862
500.0	20220820 062034	0.02913	False	RUN LOCAL	82.8732	513.6846330165863
500.0	20220820 062035	0.03226	False	RUN LOCAL	82.8727	514.2386629581451
500.0	20220820 062036	0.02792	False	RUN LOCAL	82.8726	514.9259340763092
500.0	20220820 062036	0.02402	False	RUN LOCAL	82.8726	515.6113018989563
500.0	20220820 062037	0.03557	False	RUN LOCAL	82.872	516.3637709617615
500.0	20220820 062038	0.03273	False	RUN LOCAL	82.8714	516.935026884079
500.0	20220820 062038	0.03338	False	RUN LOCAL	82.8711	517.527055978775
500.0	20220820 062039	0.02914	False	RUN LOCAL	82.871	518.1677150726318
500.0	20220820 062040	0.03314	False	RUN LOCAL	82.8706	518.8481590747833
500.0	20220820 062040	0.03013	False	RUN LOCAL	82.8702	519.4606111049652
500.0	20220820 062041	0.02604	False	RUN LOCAL	82.8702	520.070020198822
500.0	20220820 062041	0.02604	False	RUN LOCAL	82.8697	520.6231739521027
500.0	20220820 062042	0.02604	False	RUN LOCAL	82.8691	521.1177091598511
500.0	20220820 062042	0.03108	False	RUN LOCAL	82.8691	521.7109088897705
500.0	20220820 062043	0.02324	False	RUN LOCAL	82.8691	522.217845916748
500.0	20220820 062044	0.03224	False	RUN LOCAL	82.8687	522.8927190303802
500.0	20220820 062044	0.03415	False	RUN LOCAL	82.868	523.5268638134003
500.0	20220820 062045	0.03126	False	RUN LOCAL	82.8678	524.1513910293579
500.0	20220820 062045	0.02956	False	RUN LOCAL	82.8676	524.5834140777588
500.0	20220820 062046	0.03324	False	RUN LOCAL	82.8671	525.1319229602814
500.0	20220820 062046	0.02821	False	RUN LOCAL	82.867	525.7425210475922
500.0	20220820 062048	0.0286	False	RUN LOCAL	82.8667	526.878714799881
500.0	20220820 062048	0.03682	False	RUN LOCAL	82.8659	527.5038378238678
500.0	20220820 062049	0.03275	False	RUN LOCAL	82.8658	528.1030809879303
500.0	20220820 062049	0.02887	False	RUN LOCAL	82.8657	528.6425869464874
500.0	20220820 062050	0.03081	False	RUN LOCAL	82.8651	529.1676499843597
500.0	20220820 062051	0.03081	False	RUN LOCAL	82.8646	529.8514540195465
500.0	20220820 062051	0.03507	False	RUN LOCAL	82.8643	530.3229649066925
500.0	20220820 062052	0.0301	False	RUN LOCAL	82.8643	530.8927140235901
500.0	20220820 062052	0.02553	False	RUN LOCAL	82.8643	531.3930690288544
500.0	20220820 062053	0.02481	False	RUN LOCAL	False	531.9409599304199
500.0	20220820 062053	0.03175	False	RUN LOCAL	82.8635	532.5887911319733
500.0	20220820 062054	0.03095	False	RUN LOCAL	82.8633	533.1748259067535
500.0	20220820 062055	0.0262	False	RUN LOCAL	82.8633	533.8308470249176
500.0	20220820 062055	0.02004	False	RUN LOCAL	82.8633	534.4581179618835
500.0	20220820 062056	0.02824	False	RUN LOCAL	82.8626	535.0694551467896
500.0	20220820 062056	0.03202	False	RUN LOCAL	82.8621	535.7028069496155
500.0	20220820 062057	0.03131	False	RUN LOCAL	82.8619	536.3448140621185
500.0	20220820 062058	0.03105	False	RUN LOCAL	82.8615	536.9492490291595
500.0	20220820 062058	0.03294	False	RUN LOCAL	82.861	537.556792974472
500.0	20220820 062059	0.03468	False	RUN LOCAL	82.8606	538.1710767745972
500.0	20220820 062059	0.03625	False	RUN LOCAL	82.8601	538.6736640930176
500.0	20220820 062100	0.03224	False	RUN LOCAL	82.86	539.2949109077454
500.0	20220820 062101	0.02733	False	RUN LOCAL	82.8599	539.9264559745789
500.0	20220820 062101	0.02687	False	RUN LOCAL	82.8598	540.5858271121979
500.0	20220820 062102	0.02913	False	RUN LOCAL	82.8592	541.0859889984131
500.0	20220820 062102	0.03288	False	RUN LOCAL	82.8589	541.6043698787689
500.0	20220820 062103	0.02495	False	RUN LOCAL	82.8589	542.2293717861176
500.0	20220820 062103	0.02154	False	RUN LOCAL	82.8589	542.739012002945
500.0	20220820 062104	0.02543	False	RUN LOCAL	82.8587	543.3161590099335
500.0	20220820 062105	0.02987	False	RUN LOCAL	82.8581	543.8349080085754
500.0	20220820 062105	0.02916	False	RUN LOCAL	82.8578	544.4174001216888
500.0	20220820 062106	0.03053	False	RUN LOCAL	82.8575	545.0461959838867
500.0	20220820 062106	0.03175	False	RUN LOCAL	82.8571	545.694629907608
500.0	20220820 062107	0.02671	False	RUN LOCAL	82.8571	546.3065228462219
500.0	20220820 062108	0.02671	False	RUN LOCAL	82.8564	546.8698837757111
500.0	20220820 062108	0.0349	False	RUN LOCAL	False	547.3327989578247
500.0	20220820 062109	0.0302	False	RUN LOCAL	False	547.9420030117035
500.0	20220820 062109	0.02633	False	RUN LOCAL	82.8559	548.4592680931091
500.0	20220820 062110	0.0294	False	RUN LOCAL	82.8555	549.1473050117493
500.0	20220820 062110	0.03032	False	RUN LOCAL	False	549.7043919563293
500.0	20220820 062111	0.0305	False	RUN LOCAL	82.8548	550.2484538555145
500.0	20220820 062112	0.03081	False	RUN LOCAL	82.8545	550.8413529396057
500.0	20220820 062112	0.03101	False	RUN LOCAL	False	551.4423658847809
500.0	20220820 062113	0.02632	False	RUN LOCAL	False	551.9594550132751
500.0	20220820 062113	0.02257	False	RUN LOCAL	False	552.6410870552063
500.0	20220820 062114	0.03034	False	RUN LOCAL	82.8534	553.3028359413147
500.0	20220820 062115	0.03253	False	RUN LOCAL	82.853	553.8838059902191
500.0	20220820 062115	0.03334	False	RUN LOCAL	82.8526	554.5649659633636
500.0	20220820 062116	0.02939	False	RUN LOCAL	82.8525	555.1790237426758
500.0	20220820 062117	0.03172	False	RUN LOCAL	82.8522	555.8920168876648
500.0	20220820 062117	0.03496	False	RUN LOCAL	False	556.5386118888855
500.0	20220820 062118	0.03155	False	RUN LOCAL	82.8514	557.1703779697418
500.0	20220820 062119	0.02504	False	RUN LOCAL	82.8514	557.8727569580078
500.0	20220820 062119	0.03329	False	RUN LOCAL	False	558.4924809932709
500.0	20220820 062120	0.03188	False	RUN LOCAL	82.8504	559.1986351013184
500.0	20220820 062121	0.02769	False	RUN LOCAL	82.8503	559.8190598487854
500.0	20220820 062121	0.02631	False	RUN LOCAL	82.8501	560.4246010780334
500.0	20220820 062122	0.03083	False	RUN LOCAL	82.8495	560.8853178024292
500.0	20220820 062122	0.02646	False	RUN LOCAL	82.8495	561.4740409851074
500.0	20220820 062123	0.02322	False	RUN LOCAL	82.8495	562.0251598358154
500.0	20220820 062123	0.02046	False	RUN LOCAL	82.8494	562.6320729255676
500.0	20220820 062124	0.02775	False	RUN LOCAL	82.8488	563.3650140762329
500.0	20220820 062125	0.02502	False	RUN LOCAL	82.8485	563.8312828540802
500.0	20220820 062125	0.02171	False	RUN LOCAL	82.8485	564.4799659252167
500.0	20220820 062126	0.02768	False	RUN LOCAL	82.848	565.0532190799713
500.0	20220820 062126	0.02777	False	RUN LOCAL	82.8477	565.6577200889587
500.0	20220820 062127	0.02811	False	RUN LOCAL	82.8477	566.3374600410461
500.0	20220820 062128	0.03077	False	RUN LOCAL	82.8469	566.9217669963837
500.0	20220820 062128	0.02621	False	RUN LOCAL	82.8469	567.489511013031
500.0	20220820 062129	0.0258	False	RUN LOCAL	82.8467	567.971920967102
500.0	20220820 062129	0.02658	False	RUN LOCAL	82.8472	568.5647308826447
500.0	20220820 062130	0.00895	False	RUN LOCAL	82.8472	569.135822057724
500.0	20220820 062130	0.01491	False	RUN LOCAL	82.8472	569.7692060470581
500.0	20220820 062131	0.02779	False	RUN LOCAL	82.8462	570.2426822185516
500.0	20220820 062132	0.03098	False	RUN LOCAL	82.8455	570.8076889514923
500.0	20220820 062132	0.03121	False	RUN LOCAL	82.8453	571.337345123291
500.0	20220820 062133	0.02718	False	RUN LOCAL	False	571.9557330608368
500.0	20220820 062133	0.02769	False	RUN LOCAL	82.8449	572.5285320281982
500.0	20220820 062134	0.02985	False	RUN LOCAL	82.8446	573.1779379844666
500.0	20220820 062134	0.02571	False	RUN LOCAL	82.8444	573.7428290843964
500.0	20220820 062135	0.03206	False	RUN LOCAL	82.8439	574.2801949977875
500.0	20220820 062136	0.03246	False	RUN LOCAL	82.8435	574.8129630088806
500.0	20220820 062136	0.02711	False	RUN LOCAL	82.8435	575.4405000209808
500.0	20220820 062137	0.02651	False	RUN LOCAL	82.8433	576.0758309364319
500.0	20220820 062137	0.02528	False	RUN LOCAL	82.8432	576.7354869842529
500.0	20220820 062138	0.03232	False	RUN LOCAL	False	577.3999910354614
500.0	20220820 062139	0.03136	False	RUN LOCAL	82.8421	577.8838131427765
500.0	20220820 062139	0.02679	False	RUN LOCAL	82.8421	578.5113840103149
500.0	20220820 062140	0.02941	False	RUN LOCAL	82.8417	579.2562618255615
500.0	20220820 062140	0.02519	False	RUN LOCAL	False	579.7453088760376
500.0	20220820 062141	0.02519	False	RUN LOCAL	82.8412	580.4194810390472
500.0	20220820 062142	0.02872	False	RUN LOCAL	82.8408	581.1703040599823
500.0	20220820 062142	0.0267	False	RUN LOCAL	82.8406	581.7185640335083
500.0	20220820 062143	0.027	False	RUN LOCAL	82.8404	582.3379950523376
500.0	20220820 062144	0.02303	False	RUN LOCAL	82.8403	582.9304220676422
500.0	20220820 062144	0.01976	False	RUN LOCAL	82.8403	583.5368628501892
500.0	20220820 062145	0.02566	False	RUN LOCAL	82.8396	584.1177220344543
500.0	20220820 062145	0.02766	False	RUN LOCAL	82.8392	584.7758049964905
500.0	20220820 062146	0.02436	False	RUN LOCAL	82.8392	585.3345549106598
500.0	20220820 062147	0.02074	False	RUN LOCAL	82.8391	586.0158319473267
500.0	20220820 062147	0.02448	False	RUN LOCAL	82.8386	586.5932018756866
500.0	20220820 062148	0.02697	False	RUN LOCAL	82.8384	587.1450979709625
500.0	20220820 062148	0.02618	False	RUN LOCAL	82.8382	587.783472776413
500.0	20220820 062149	0.02316	False	RUN LOCAL	False	588.3050119876862
500.0	20220820 062150	0.01894	False	RUN LOCAL	False	588.9534661769867
500.0	20220820 062150	0.01764	False	RUN LOCAL	82.8378	589.5713710784912
500.0	20220820 062151	0.02689	False	RUN LOCAL	False	590.1905541419983
500.0	20220820 062151	0.02504	False	RUN LOCAL	82.8369	590.7596318721771
500.0	20220820 062152	0.02171	False	RUN LOCAL	82.8369	591.4072461128235
500.0	20220820 062153	0.02166	False	RUN LOCAL	82.8367	591.9217112064362
500.0	20220820 062153	0.02477	False	RUN LOCAL	82.8363	592.5023159980774
500.0	20220820 062154	0.02797	False	RUN LOCAL	82.8359	593.0837190151215
500.0	20220820 062154	0.02426	False	RUN LOCAL	82.8359	593.6665458679199
500.0	20220820 062155	0.01743	False	RUN LOCAL	82.8359	594.2591300010681
500.0	20220820 062156	0.02501	False	RUN LOCAL	82.8356	594.8264150619507
500.0	20220820 062156	0.0268	False	RUN LOCAL	82.835	595.4085178375244
500.0	20220820 062157	0.02332	False	RUN LOCAL	82.835	595.9984047412872
500.0	20220820 062157	0.02224	False	RUN LOCAL	82.8348	596.4981210231781
500.0	20220820 062158	0.02845	False	RUN LOCAL	82.8343	597.1201641559601
